,PtxID,TrialNum,height,tempos,TargetID,TargetLateral,TargetVertical,MaxVel_Real,MaxVel_Virt,Lag,PathOffset,PathOffsetNoLag,EndError,EndError_cleaned,PathOffset_cleaned,PathOffsetNoLag_cleaned
686,Pete,44,low,120,row_A4,center,far,0.7714964625774702,0.9815744611816491,43.4,2.03,6.18,1.22,0.8301705908419255,1.1723430623433106,4.514999353056301
687,Pete,45,low,120,row_C1,left,close,1.896630788024712,2.4692255126367852,40.0,4.06,9.61,3.0,1.486983549970351,1.760209316379977,6.5050279060236385
688,Pete,46,low,120,row_C6,right,close,2.2502118187749374,2.5141474217193407,49.0,3.24,6.82,2.68,1.3916014412483912,1.55411233499692,4.901772096655069
689,Pete,47,low,120,row_B4,center,middle,1.509068989514832,1.4532968111739442,44.0,2.85,6.55,1.29,0.8638446886526285,1.4431627033198824,4.739606106903563
690,Pete,48,low,120,row_A2,left,far,1.2567131480982259,1.6129018570170082,36.0,3.67,8.09,2.8,1.4282138804355626,1.6662609926961491,5.646766738384412
691,Pete,49,low,120,row_B5,right,middle,2.0631695504151217,2.296800500248041,64.2,3.07,8.59,1.5,0.9595822638521723,1.506929198776512,5.932788775178925
692,Pete,50,low,120,row_A5,right,far,1.3584308829649612,1.5316774709687069,57.0,3.23,8.71,2.08,1.1906437833447958,1.55138441204824,6.000873594949392
693,Pete,51,low,120,row_A6,right,far,1.9756665388689905,2.3426848107329628,42.2,4.07,6.91,2.88,1.4520483403876794,1.7625314040685258,4.955514683655713
694,Pete,52,low,120,row_B1,left,middle,1.4289652896788498,1.4621224988625967,41.4,3.49,8.51,2.34,1.2817025920682235,1.6204951590347183,5.887280587453653
695,Pete,53,low,120,row_C4,center,close,1.5002104469455424,1.7736002645064948,43.2,2.97,7.55,1.47,0.9463592025648704,1.4783390970123222,5.333403665553669
696,Pete,54,low,120,row_B6,right,middle,2.3353928445464853,2.5721620448082216,42.6,4.22,7.02,2.9,1.4579378098253093,1.7968769735483114,5.02099297209132
697,Pete,55,low,120,row_B2,left,middle,1.4505946740617062,1.677548594492335,46.8,3.65,8.39,2.7,1.3977774396531384,1.6612550803522241,5.818838348880454
698,Pete,56,low,120,row_C3,center,close,1.3245574486927267,1.7201343367176325,40.6,2.75,7.35,1.44,0.9329907995805331,1.4130869721941397,5.216098000387286
699,Pete,57,low,120,row_C2,left,close,1.7922556161669707,2.2340203140740846,53.7,4.33,11.99,2.85,1.4431627033198824,1.8215036567705067,7.789833145604887
700,Pete,58,low,120,row_A1,left,far,1.875751508234716,2.1669235679241154,60.0,4.34,12.16,2.78,1.4221847376612384,1.8237197045882314,7.8792335437560785
701,Pete,59,low,120,row_A3,center,far,0.903087724423892,1.2488992106097228,54.0,3.3,7.66,2.26,1.2543847979536848,1.5703593010346784,5.397628928437983
702,Pete,60,low,120,row_C5,right,close,2.4774560529059984,2.8550406376485458,54.0,3.48,9.28,1.06,0.7494618330019409,1.6179044779680574,6.321461809071998
703,Pete,61,low,120,row_B3,center,middle,1.312126391117764,1.4439004901321832,54.0,3.24,9.72,1.67,1.0319205670646547,1.55411233499692,6.565897873792143
704,Pete,62,low,120,row_A4,center,far,1.2135680311326698,1.7685461000684193,49.2,2.19,8.17,0.71,0.5511454769833191,1.2299822108335268,5.692789505472503
705,Pete,63,low,120,row_C1,left,close,1.905513742596497,2.1356654059825457,38.8,4.42,9.92,3.24,1.55411233499692,1.8413148467890483,6.67617237768208
706,Pete,64,low,120,row_C6,right,close,2.4991827642956697,2.9486757565862463,43.6,4.09,7.17,2.66,1.385395159938556,1.767163239645777,5.109921066773748
707,Pete,65,low,120,row_B4,center,middle,1.4554365341732811,1.6078249284267605,64.8,2.62,8.9,0.73,0.56342152496756,1.372890482807938,6.108246282808928
708,Pete,66,low,120,row_A2,left,far,1.489885296686624,1.8488725351583208,60.0,3.45,10.68,2.76,1.4161268160217988,1.6101010875730015,7.0907153631729045
709,Pete,67,low,120,row_B5,right,middle,2.2350937580853145,2.4913797990576905,39.2,3.12,6.41,1.2,0.8203738981834285,1.5209879291582196,4.654950716431486
710,Pete,68,low,120,row_A5,right,far,1.2925251248686664,1.4354716511392285,51.0,3.53,6.93,1.87,1.1118965535303782,1.630806224346384,4.967436673192162
711,Pete,69,low,120,row_A6,right,far,3.0513463293302747,3.3902663608423973,57.0,3.97,8.38,2.28,1.2612703406527404,1.7391226157692152,5.813124990889656
712,Pete,70,low,120,row_B1,left,middle,1.89173388103284,2.0055697912304358,60.0,3.27,8.43,2.56,1.3538982996335291,1.5622615013796382,5.841676591780147
713,Pete,71,low,120,row_C4,center,close,1.5797890140194009,1.647165374848769,40.8,2.65,7.0,1.28,0.8590913034630465,1.3822805648926928,5.009104613347845
714,Susan,0,low,160,row_A5,right,far,1.0924850600658929,1.4255190743263793,42.2,2.08,5.11,1.23,0.8350391854218109,1.1906437833447958,3.8483353930296693
715,Susan,1,low,160,row_B1,left,middle,1.2571274253902158,1.741751075597204,37.2,2.0,7.14,0.44,0.3713728933664817,1.1612317403390437,5.092168328928047
716,Susan,2,low,160,row_C2,left,close,1.4640389376987872,1.7537445012574082,0.0,2.28,2.28,1.49,0.9551905199989719,1.2612703406527404,1.9163730193817397
717,Susan,3,low,160,row_C3,center,close,1.2333433554624909,1.8154833277266729,31.0,2.78,7.45,2.2,1.2334976252295826,1.4221847376612384,5.274837599730965
718,Susan,4,low,160,row_A4,center,far,0.9455351766454292,1.257525643297702,76.0,1.71,11.04,0.59,0.47465463246850526,1.0483374152287972,7.284708577555924
719,Susan,5,low,160,row_C6,right,close,2.0058983410166435,2.4006140120157315,32.8,3.58,6.57,3.06,1.504098812614143,1.6435804384137453,4.751667558723525
720,Susan,6,low,160,row_A2,left,far,1.0690664468265692,1.3944235536214562,32.4,2.82,7.46,1.91,1.1272872353823438,1.4342145314555421,5.2807019729925235
721,Susan,7,low,160,row_A6,right,far,1.600237040890398,2.3271406992729915,35.2,4.05,6.77,3.75,1.6860936130231474,1.7578830948167523,4.871848333606632
722,Susan,8,low,160,row_B3,center,middle,0.9939878296835314,1.1732847317235044,31.0,1.26,5.26,0.42,0.35687737952794674,0.8495279738135442,3.943452724865754
723,Susan,9,low,160,row_B4,center,middle,1.2458649717705077,1.8833294638893792,31.0,2.57,5.99,0.73,0.56342152496756,1.3570835726510322,4.398540447525634
724,Susan,10,low,160,row_B6,right,middle,1.7577377677907833,2.172034851570923,17.6,3.35,4.52,1.87,1.1118965535303782,1.5837433229586173,3.468344798767417
726,Susan,12,low,160,row_C1,left,close,1.1583429660937492,1.7136660340881469,19.7,2.07,4.89,0.79,0.599498142810273,1.1870051380690438,3.707765449048612
727,Susan,13,low,160,row_B5,right,middle,1.603881629862956,2.2914983449538213,33.8,2.89,6.12,1.41,0.9194736405948101,1.4549964816158734,4.478307035950965
728,Susan,14,low,160,row_B2,left,middle,0.8837499060070043,1.6022158777858244,0.0,1.69,1.69,0.51,0.42071923147173784,1.0401564545400377,1.46727867488819
729,Susan,15,low,160,row_C5,right,close,1.5414974517473363,1.960231945961069,50.7,2.28,7.9,0.39,0.33478580494787247,1.2612703406527404,5.537054308910096
730,Susan,16,low,160,row_C4,center,close,1.4142990252236027,2.085257789613263,29.4,1.89,5.77,0.57,0.46140378741724497,1.1196158593857874,4.262699296151858
731,Susan,17,low,160,row_A3,center,far,1.079296382883803,1.323424571093918,14.5,1.99,3.96,1.12,0.7803679964745025,1.1575057373332154,3.098158915129508
732,Susan,18,low,160,row_A5,right,far,1.0167126309541763,1.3405641113865638,50.1,2.19,7.0,1.04,0.7389795841449387,1.2299822108335268,5.009104613347845
734,Susan,20,low,160,row_C2,left,close,0.9087322245045673,1.274305838699593,56.6,2.28,7.14,1.02,0.7284044334404993,1.2612703406527404,5.092168328928047
735,Susan,21,low,160,row_C3,center,close,0.8643315401892134,1.187745052468894,17.8,1.24,3.42,0.6,0.4812238946895775,0.8398881704674066,2.731150857070683
736,Susan,22,low,160,row_A4,center,far,1.0710888819154245,1.3742057974719497,41.7,2.36,7.5,0.78,0.593561696111744,1.2884399678677094,5.304142164419981
737,Susan,23,low,160,row_C6,right,close,2.6567437981404134,3.1441400090150653,15.4,4.61,5.87,2.33,1.2783202772850988,1.8821843508259306,4.324579982516446
738,Susan,24,low,160,row_A2,left,far,1.1047239117975651,1.6006542997537996,49.2,3.99,11.29,3.5,1.623080652394242,1.7438380759978966,7.418572753446063
740,Susan,26,low,160,row_B3,center,middle,0.7896939877662159,1.0899653870229982,29.8,1.16,5.25,0.23,0.2091717754819511,0.8005376485438132,3.9371294336139653
741,Susan,27,low,160,row_B4,center,middle,1.6721375748502925,1.998887302720944,29.4,3.52,6.6,6.65,2.2564907986463445,1.6282361633785136,4.769744812167729
742,Susan,28,low,160,row_B6,right,middle,1.973771974001744,2.46537720730411,36.2,4.92,7.3,3.0,1.486983549970351,1.946265724684626,5.186662315318789
744,Susan,30,low,160,row_C1,left,close,1.3250663898657098,2.2116919409118627,18.9,2.43,5.04,0.95,0.690633991544003,1.3117399396299367,3.8037479856437226
745,Susan,31,low,160,row_B5,right,middle,1.6335763463199384,2.220400664821456,32.8,3.59,6.61,2.13,1.2086790506879685,1.6461202104735873,4.775766596608197
746,Susan,32,low,160,row_B2,left,middle,1.1823928210984906,1.3399895731161224,29.0,2.9,7.45,3.97,1.7391226157692152,1.4579378098253093,5.274837599730965
747,Susan,33,low,160,row_C5,right,close,1.6378614290779918,2.0656836472900824,32.0,2.43,5.61,0.6,0.4812238946895775,1.3117399396299367,4.1632122153213755
748,Susan,34,low,160,row_C4,center,close,1.3883195872965053,2.012464426051942,32.8,2.54,6.52,1.4,0.9149342561789697,1.3475035218121256,4.72149893893851
749,Susan,35,low,160,row_A3,center,far,0.7592885063232889,0.9950547314894654,39.9,2.35,8.59,1.01,0.7230814732682167,1.2850758050781375,5.932788775178925
750,Susan,36,low,160,row_A5,right,far,1.261741834514183,1.6846171716840028,32.8,2.12,5.26,1.3,0.8685794289921267,1.2050928441551645,3.943452724865754
751,Susan,37,low,160,row_B1,left,middle,1.0110150425580275,1.6371780117933499,0.0,2.21,2.21,1.34,0.8873349876045844,1.2370031663900938,1.8642178937044858
752,Susan,38,low,160,row_C2,left,close,1.3192243164614141,1.872467138801331,0.0,2.41,2.41,1.15,0.7955269518001096,1.3051268020414009,2.012501673983
753,Susan,39,low,160,row_C3,center,close,1.16531252734007,1.7392499142944169,17.1,1.99,4.26,1.18,0.8104967203507574,1.1575057373332154,3.29770146883366
754,Susan,40,low,160,row_A4,center,far,0.9590754805642838,1.5107405329589425,59.6,1.71,9.13,0.78,0.593561696111744,1.0483374152287972,6.237537219012581
756,Susan,42,low,160,row_A2,left,far,1.3317314522035348,2.055462192220072,14.7,1.46,3.82,0.85,0.6345023813903006,0.9419193834360873,3.004012138285766
757,Susan,43,low,160,row_A6,right,far,1.7413459506654445,2.130274530354744,33.4,3.31,5.96,2.55,1.350704963756626,1.5730472704741483,4.380080294094031
758,Susan,44,low,160,row_B3,center,middle,1.4342599586858755,1.8188275969907841,13.5,1.14,3.13,0.2,0.1839937614702425,0.7904952359741557,2.52945824025138
759,Susan,45,low,160,row_B4,center,middle,1.3055509608231135,1.5961883018699843,30.2,1.73,5.19,0.32,0.28152162072626385,1.0564642167837945,3.899136381756671
760,Susan,46,low,160,row_B6,right,middle,1.876523944364588,2.342695201983076,17.1,3.27,4.38,2.04,1.1760248395950734,1.5622615013796382,3.3767158631266376
762,Susan,48,low,160,row_C1,left,close,1.5946179905542217,2.981170134933944,17.9,2.34,5.18,0.62,0.49425230664365216,1.2817025920682235,3.892795274650869
763,Susan,49,low,160,row_B5,right,middle,2.0992140025763515,2.481896490671187,30.8,2.53,5.83,1.18,0.8104967203507574,1.344293930237419,4.2998549118638545
764,Susan,50,low,160,row_B2,left,middle,0.9590740193562052,1.2325028441874613,32.4,2.51,7.2,2.17,1.222921526239651,1.3378501221512762,5.127657515173243
765,Susan,51,low,160,row_C5,right,close,1.6014574181906172,2.3066016606303226,32.0,2.74,6.13,1.65,1.0236289684174493,1.4100398239669665,4.4844277740098155
766,Susan,52,low,160,row_C4,center,close,1.3487308279228474,1.9055672460968291,46.5,2.44,8.39,1.0,0.7177346253629313,1.315033504297265,5.818838348880454
767,Susan,53,low,160,row_A3,center,far,0.6443422517738231,0.9513263135389144,61.6,1.85,10.42,1.36,0.8966048046108566,1.1041286812001982,6.949679124362305
768,Susan,54,low,160,row_A5,right,far,1.2595688465043622,1.6887291443066832,31.0,3.14,6.16,2.35,1.2850758050781375,1.5265684620835285,4.502777128722606
769,Susan,55,low,160,row_B1,left,middle,1.041534407946909,1.2917035363130327,0.0,3.4,3.4,1.69,1.0401564545400377,1.5969895987933813,2.717349542187744
770,Susan,56,low,160,row_C2,left,close,1.2612539574603887,2.3732384515333482,16.4,2.73,5.12,1.03,0.733703730068409,1.4069853341875982,3.8546945698329638
771,Susan,57,low,160,row_C3,center,close,1.3446382184555925,1.737905134047696,33.4,2.26,6.95,1.62,1.0110853536376685,1.2543847979536848,4.979351148071597
772,Susan,58,low,160,row_A4,center,far,0.9269106508249986,1.4736138951179183,60.8,1.94,9.16,0.41,0.3495605868473284,1.138705792441983,6.254346854319954
773,Susan,59,low,160,row_C6,right,close,2.133419071013067,2.8834665706952833,32.0,4.21,7.19,2.12,1.2050928441551645,1.7946150848412268,5.121747171036244
774,Susan,60,low,160,row_A2,left,far,1.0078466875813281,1.5250899544499006,49.2,3.85,11.09,3.29,1.5676656997135252,1.71046590191539,7.311536575840237
775,Susan,61,low,160,row_A6,right,far,1.7658894506178258,2.306956147994816,32.8,3.21,5.78,1.63,1.0152808569866933,1.5459111091283462,4.268897597507832
776,Susan,62,low,160,row_B3,center,middle,0.8583563235045861,1.1970413797372956,47.7,1.42,7.57,0.19,0.17547510603523886,0.9239961044962497,5.345096278813365
777,Susan,63,low,160,row_B4,center,middle,1.8148347228558392,2.34886762097446,42.3,2.36,7.52,0.44,0.3713728933664817,1.2884399678677094,5.315851914791395
778,Susan,64,low,160,row_B6,right,middle,2.0098602346277152,2.4293002320499406,32.4,3.85,6.14,1.86,1.1080187284666732,1.71046590191539,4.490546366322739
780,Susan,66,low,160,row_C1,left,close,1.340431724737227,2.0108599061276298,0.0,3.67,3.67,2.52,1.3410761451115571,1.6662609926961491,2.9023784102075063
781,Susan,67,low,160,row_B5,right,middle,1.4592884030231763,2.0612883813737333,55.5,3.24,8.02,1.54,0.9769926058064948,1.55411233499692,5.606413697790675
782,Susan,68,low,160,row_B2,left,middle,1.196335876569213,1.659175972535451,48.6,3.49,10.4,4.48,1.8543584671128843,1.6204951590347183,6.938797127359991
783,Susan,69,low,160,row_C5,right,close,1.4900334858243025,2.10609285967685,35.8,2.46,6.08,0.61,0.4877563081969649,1.3215948640448927,4.453802550721615
784,Susan,70,low,160,row_C4,center,close,1.7468457427212758,2.1173904385997515,45.3,1.76,7.83,0.21,0.19244876491456564,1.068554510089963,5.496486765681607
785,Susan,71,low,160,row_A3,center,far,0.6457659992730947,0.7985050715345366,59.6,2.09,10.8,1.12,0.7803679964745025,1.19427181170775,7.155543689958285
786,Davide,0,low,160,row_A4,center,far,0.5294923829789855,0.6578709092910442,47.6,1.03,4.71,0.59,0.47465463246850526,0.733703730068409,3.591775340840581
787,Davide,1,low,160,row_B3,center,middle,0.6680927129236377,0.8274712989112317,49.2,1.66,7.68,0.34,0.29699447788218647,1.0277817813286005,5.409284276608996
788,Davide,2,low,160,row_C4,center,close,1.9069236442877693,1.1222055195135308,20.0,1.59,3.44,0.43,0.3641479442681428,0.9984118000996411,2.744936568373785
789,Davide,3,low,160,row_C3,center,close,0.9321911842332018,0.7251469231921565,80.0,1.32,11.22,0.34,0.29699447788218647,0.8779935880855194,7.381159980728525
790,Davide,4,low,160,row_A5,right,far,1.1563620294601498,1.4477254491779974,53.7,1.77,6.54,1.27,0.8543191177415732,1.072558332284359,4.733572386258776
791,Davide,5,low,160,row_B1,left,middle,0.9474606209928036,1.2150973496296973,35.6,2.25,6.38,1.9,1.123457499326046,1.25092775800282,4.636758450191344
792,Davide,6,low,160,row_C1,left,close,1.171898726788163,1.435559031519792,0.0,3.47,3.47,4.43,1.843497779440253,1.615308587170674,2.76558607045626
794,Davide,8,low,160,row_A3,center,far,1.0035150822730616,1.327058013518033,31.8,1.04,4.91,0.38,0.3273265265374614,0.7389795841449387,3.720598119978595
795,Davide,9,low,160,row_B4,center,middle,1.0968946259983707,1.3881228215360466,47.1,1.9,7.35,1.57,0.9898891605757609,1.123457499326046,5.216098000387286
797,Davide,11,low,160,row_B5,right,middle,1.5845056149361436,1.6579981622161315,54.6,2.66,7.39,2.26,1.2543847979536848,1.385395159938556,5.239614829101647
799,Davide,13,low,160,row_A6,right,far,2.2851382463287098,2.3041131935825994,33.4,4.83,6.8,4.11,1.7717787243181093,1.9279787153122885,4.889808348169068
800,Davide,14,low,160,row_A2,left,far,0.8918059789976072,1.019937377847072,34.8,1.55,5.51,0.38,0.3273265265374614,0.9813066190076514,4.100727275737622
801,Davide,15,low,160,row_A1,left,far,1.3959008010274778,1.6900053298773627,53.4,3.77,10.82,3.77,1.6910047752996893,1.6910047752996893,7.166332350722659
803,Davide,17,low,160,row_C5,right,close,1.2804385828441556,1.4344026729210873,18.6,1.72,3.16,0.34,0.29699447788218647,1.0524075385601739,2.5504834538819083
804,Davide,18,low,160,row_A4,center,far,0.7313213997223303,1.1703368518336692,44.1,1.2,6.63,0.72,0.5572995598536834,0.8203738981834285,4.787804234964458
805,Davide,19,low,160,row_B3,center,middle,0.7363112293037575,0.8278994389987417,46.5,1.39,7.3,0.98,0.7069683532443505,0.9103778170423982,5.186662315318789
806,Davide,20,low,160,row_C4,center,close,0.9225480811456088,1.080634897192495,36.6,1.77,5.19,0.81,0.6112820295947752,1.072558332284359,3.899136381756671
808,Davide,22,low,160,row_A5,right,far,1.2800198407598278,1.5376684392833324,47.7,1.7,6.78,1.35,0.891978771492421,1.0442537523679474,4.877836928145505
809,Davide,23,low,160,row_B1,left,middle,0.9956996751522856,1.5218901337234685,54.3,3.51,10.69,3.32,1.5757296328333958,1.6256609799284294,7.096124062319945
810,Davide,24,low,160,row_C1,left,close,1.2977072926990698,1.998648296068494,55.8,3.16,11.4,2.61,1.3697448881013807,1.5321247843556507,7.477256841568116
812,Davide,26,low,160,row_A3,center,far,1.9969869920537928,0.7611585985850674,0.0,1.13,1.13,0.18,0.1668917784404167,0.7854423140536015,1.0175086558239428
813,Davide,27,low,160,row_B4,center,middle,1.0478525426747245,1.2896055139503304,49.2,1.87,6.91,1.2,0.8203738981834285,1.1118965535303782,4.955514683655713
815,Davide,29,low,160,row_B5,right,middle,1.7110221935864267,1.8197138358931453,58.2,2.89,7.3,2.63,1.376028266674394,1.4549964816158734,5.186662315318789
816,Davide,30,low,160,row_B6,right,middle,3.081957197296297,3.914263440435752,59.1,5.15,9.36,4.69,1.899020880798239,1.9918865607206437,6.366096281154131
817,Davide,31,low,160,row_A6,right,far,1.8399562218053205,1.974245223756505,52.8,4.99,8.84,5.21,2.003534914155538,1.9603167729791338,6.074395230711448
818,Davide,32,low,160,row_A2,left,far,0.9395008200369004,1.0727283402501897,58.2,1.33,7.89,0.18,0.1668917784404167,0.8826733085387639,5.531263842868214
820,Davide,34,low,160,row_B2,left,middle,1.088878389862033,1.2157812526910443,44.0,1.3,5.75,0.14,0.1318904442414559,0.8685794289921267,4.250295821279264
821,Davide,35,low,160,row_C5,right,close,1.3858234906852522,1.6392314795529308,58.2,2.22,7.58,0.88,0.6516229549163888,1.240498892673112,5.350940026758611
822,Davide,36,low,160,row_A4,center,far,0.7394090004029537,0.7766231274339906,66.8,0.83,8.25,0.42,0.35687737952794674,0.6229493059061575,5.738712003704509
823,Davide,37,low,160,row_B3,center,middle,0.8624429731607208,0.9027699174958504,31.0,0.98,4.76,0.43,0.3641479442681428,0.7069683532443505,3.62408534981216
824,Davide,38,low,160,row_C4,center,close,1.0226897916177444,1.3401154754398414,37.0,1.51,5.35,0.62,0.49425230664365216,0.9639582257909707,4.000249331473548
825,Davide,39,low,160,row_C3,center,close,1.2597212335551315,1.1480625947233554,0.0,1.12,1.12,1.08,0.7598528863231135,0.7803679964745025,1.0092261759043495
